x,y,z,dist
-3.432882577180862427e-02,-1.313378334045410156e+00,-2.606284916400909424e-01,4.256059117767748562e-02
1.067930936813354492e+00,3.345497250556945801e-01,-1.458786614239215851e-02,6.161019246755509993e-02
3.193877637386322021e-01,1.141706466674804688e+00,6.501853466033935547e-01,8.310548128983498428e-02
1.373784057796001434e-02,8.433052897453308105e-01,7.219384908676147461e-01,6.261750964540988007e-02
-8.856355398893356323e-02,3.400096595287322998e-01,-1.135045647621154785e+00,9.827549611395372531e-02
-2.648361921310424805e-01,1.062066078186035156e+00,5.469109863042831421e-02,5.852667364979428216e-02
-9.024649113416671753e-02,1.079832166433334351e-01,3.865458965301513672e-01,2.916486226009190955e-02
-1.164663285017013550e-01,-1.342368125915527344e+00,-6.359644234180450439e-02,7.792134138066668381e-02
1.215050369501113892e-01,1.066428199410438538e-01,1.035817742347717285e+00,3.464387566073324765e-01
-7.058801054954528809e-01,-3.055478036403656006e-01,-3.356992602348327637e-01,5.156863471349883155e-02
-5.648388266563415527e-01,-3.865873217582702637e-01,1.959225833415985107e-01,7.486255136158453949e-02
3.289781808853149414e-01,-1.238950967788696289e+00,-5.386469364166259766e-01,6.360084673953121659e-02
-4.990536868572235107e-01,3.253745436668395996e-01,-1.075179576873779297e+00,8.562878157072485730e-02
2.713999450206756592e-01,7.466233968734741211e-01,5.025387406349182129e-01,3.528758733194201080e-02
-5.067798495292663574e-01,1.817208826541900635e-01,-9.240922927856445312e-01,9.525305824429407264e-02
-4.839468300342559814e-01,-1.030226230621337891e+00,6.999676674604415894e-02,7.075851134380622964e-02
-3.860372304916381836e-01,-5.681537389755249023e-01,7.325570583343505859e-01,7.689162666311660788e-02
-7.585673332214355469e-01,1.267318487167358398e+00,-7.511000633239746094e-01,5.475155256865595760e-02
-2.197321318089962006e-02,-2.825132012367248535e-01,6.024323701858520508e-01,2.016680092876798475e-02
-2.368220835924148560e-01,-7.167280316352844238e-01,1.506840288639068604e-01,3.974010845994382923e-02
1.161626338958740234e+00,-3.462805747985839844e-01,-9.044099599123001099e-02,9.009505580108775891e-02
-2.380091249942779541e-01,-3.704030513763427734e-01,-7.624150514602661133e-01,1.780421052669452220e-02
-3.289019465446472168e-01,7.173334360122680664e-01,7.810399532318115234e-01,7.259757488205167975e-02
-5.097938328981399536e-02,7.036461830139160156e-01,-7.348265647888183594e-01,2.806902058985932813e-01
-3.663311898708343506e-02,-2.730299532413482666e-01,-4.315187931060791016e-01,1.063565599606009805e-02
4.614605009555816650e-01,1.934354901313781738e-01,-5.889635086059570312e-01,2.271064192380403343e-02
7.306356728076934814e-02,8.615686297416687012e-01,-2.341237850487232208e-02,6.951631687554457595e-02
-3.493743836879730225e-01,-3.943562209606170654e-01,-7.726512104272842407e-02,3.302565418471296865e-02
8.263294696807861328e-01,1.237931489944458008e+00,-6.503854691982269287e-02,2.690119192216756661e-01
-2.255804240703582764e-01,4.836316108703613281e-01,-3.499624729156494141e-01,4.238373522727538478e-02
-5.911356210708618164e-01,-2.746010124683380127e-01,-5.067460536956787109e-01,2.103405278992780819e-02
-1.095334514975547791e-01,-8.385588526725769043e-01,4.253163635730743408e-01,1.904845786697712262e-01
4.759544730186462402e-01,8.988945484161376953e-01,9.469876289367675781e-01,2.696529782227389815e-01
-6.020309329032897949e-01,-3.925693929195404053e-01,1.965831071138381958e-01,8.419764719086142435e-02
1.049378633499145508e+00,1.126107454299926758e+00,-2.397019416093826294e-03,2.838084021177294525e-01
4.897920489311218262e-01,1.025646805763244629e+00,6.887395381927490234e-01,4.092615139766349330e-02
-1.707197427749633789e-01,9.157988429069519043e-01,-8.009667396545410156e-01,1.454338911383473154e-01
-4.942488670349121094e-02,6.071659326553344727e-01,-9.476749897003173828e-01,8.486546821231388815e-02
-4.470784962177276611e-01,1.243824243545532227e+00,-4.134156107902526855e-01,2.165701867446096288e-02
-4.412069916725158691e-01,-5.277315974235534668e-01,6.831837892532348633e-01,1.020596843258588099e-01
4.944388568401336670e-01,2.913425564765930176e-01,6.342704296112060547e-01,1.107992121540902347e-01
-7.617343068122863770e-01,3.927213698625564575e-02,4.021573662757873535e-01,8.902996633036239227e-02
8.204159736633300781e-01,8.368024230003356934e-01,-5.469291657209396362e-02,6.251741557635903668e-02
2.138096280395984650e-02,-5.384042263031005859e-01,4.398770332336425781e-01,1.261743465332432756e-01
9.981329739093780518e-02,-3.577622771263122559e-01,3.798970282077789307e-01,1.007501446942139084e-01
1.930135786533355713e-01,5.591737627983093262e-01,-9.099189043045043945e-01,7.022458785788696090e-02
-1.408278644084930420e-01,7.842357158660888672e-01,7.048712968826293945e-01,7.387568258974255841e-02
1.002799749374389648e+00,1.411385774612426758e+00,-3.574413359165191650e-01,4.641786266763214264e-01
