x,y,z,dist
-2.511275559663772583e-02,-2.492542266845703125e-01,-3.906343877315521240e-01,8.330963395113794023e-02
6.447703838348388672e-01,8.309649825096130371e-01,6.060017943382263184e-01,3.619489495716039090e-02
7.594510912895202637e-02,5.735686980187892914e-03,2.376437000930309296e-02,2.056588330440393408e-01
-4.345591068267822266e-01,-3.846738636493682861e-01,3.458994328975677490e-01,1.633268861515855402e-02
4.209341704845428467e-01,1.387669324874877930e+00,1.288812756538391113e+00,1.351591975506660492e-01
-9.191904067993164062e-01,5.182038545608520508e-01,-1.323155462741851807e-01,4.314450403598711625e-02
-4.777343571186065674e-02,-5.920125842094421387e-01,-2.013591378927230835e-01,2.641757198558884745e-02
-1.698403656482696533e-01,3.911784291267395020e-01,3.585609495639801025e-01,4.191948108085793989e-02
-4.727341532707214355e-01,-1.002965331077575684e+00,6.025329232215881348e-01,3.435612097626827843e-02
-2.074261307716369629e-01,7.617049813270568848e-01,6.338860392570495605e-01,7.139279200463680142e-02
-5.276559665799140930e-02,-5.552603602409362793e-01,6.452523171901702881e-02,5.826796916074707122e-02
-2.285009026527404785e-01,2.225651293992996216e-01,-7.527133226394653320e-01,1.494384353009373667e-01
1.541483998298645020e-01,-4.526245594024658203e-01,1.249071657657623291e-01,9.920033693431756783e-02
9.330167770385742188e-01,-7.923476099967956543e-01,9.594613313674926758e-02,2.800859455268116249e-02
-3.138780593872070312e-01,7.565277069807052612e-02,9.417212009429931641e-02,7.234862482276722961e-02
1.116583466529846191e+00,-6.086828112602233887e-01,-1.051695346832275391e-01,5.481993254393457277e-02
9.367312192916870117e-01,8.181709647178649902e-01,-6.133894622325897217e-02,1.308790845553702842e-01
-1.983904540538787842e-01,8.336671590805053711e-01,-1.614028960466384888e-01,4.372220450152904114e-02
7.453005909919738770e-01,-1.026512145996093750e+00,-2.658710442483425140e-02,4.481212074820303815e-02
-8.629235625267028809e-02,5.736849904060363770e-01,-6.340888738632202148e-01,3.183930282895366393e-01
